"xcoord" "ycoord"
"11628" 752531 4430509
"11629" 752676 4430067
"11630" 752812 4431496
"11631" 753344 4429852
"11632" 752471 4430886
"11633" 752646 4431010
"11634" 752927 4430432
"11635" 752122 4431058
"11636" 753040 4430553
"11637" 753243 4429970
"11638" 753211 4431535
"11639" 753515 4430200
"11640" 753354 4429848
"11641" 753008 4430477
"11642" 751814 4430754
"11643" 754143 4430724
"11644" 752681 4431774
"11645" 751936 4429651
"11646" 752855 4430308
"11647" 751906 4430560
"11648" 751814 4430754
"11649" 753243 4429970
"11650" 753071 4430495
"11651" 752041 4430764
"11652" 753129 4430000
"11653" 753247 4431067
"11654" 752115 4430901
"11655" 753261 4430803
"11656" 752737 4429828
"11657" 753736 4431019
"11658" 753909 4430134
"11659" 751999 4430457
"11660" 753118 4430490
"11661" 753890 4431451
"11662" 752115 4430901
"11663" 751181 4431089
"11664" 751090 4431075
"11665" 752597 4431349
"11666" 751296 4431061
"11667" 753137 4431434
"11668" 752698 4430423
"11669" 753392 4431417
"11670" 753341 4431613
"11671" 752736 4430458
"11672" 750862 4430648
"11673" 752074 4430062
"11674" 752057 4430069
"11675" 751814 4430754
"11676" 752131 4430843
"11677" 752619 4430089
"11678" 750475 4430746
"11679" 753026 4430541
"11680" 753395 4430682
"11681" 753628 4430446
"11682" 753277 4430581
"11683" 752507 4431236
"11684" 752888 4430236
"11685" 752129 4429253
"11686" 752139 4430276
"11687" 753239 4430393
"11688" 753376 4431288
"11689" 753387 4431342
"11690" 752504 4430518
"11691" 752074 4430062
"11692" 753164 4430999
"11693" 752074 4430062
"11694" 753034 4430968
"11695" 752776 4431164
"11696" 753323 4430413
"11697" 753037 4430980
"11698" 753225 4430343
"11699" 752705 4430910
"11700" 752498 4429490
"11701" 752698 4430423
"11702" 753722 4430425
"11703" 751866 4429460
"11704" 750091 4430890
"11705" 753549 4430464
"11706" 753277 4430704
"11707" 753384 4430502
"11708" 753428 4431285
"11709" 752795 4429582
"11710" 752878 4429646
"11711" 753258 4431339
"11712" 753503 4431318
"11713" 750899 4431283
"11714" 753388 4429875
"11715" 751908 4430466
"11716" 753859 4430258
"11717" 753425 4429993
"11718" 751038 4430988
"11719" 753504 4430381
"11720" 753784 4430410
"11721" 753173 4430111
"11722" 750960 4430997
"11723" 753462 4430239
"11724" 753458 4430445
"11725" 750961 4430948
"11726" 752845 4430764
"11727" 753430 4430190
"11728" 752958 4430697
"11729" 752942 4430703
"11730" 753602 4430381
"11731" 752942 4430703
"11732" 751682 4430490
"11733" 753313 4430168
"11734" 753247 4429903
"11735" 753153 4430703
"11736" 753458 4430229
"11737" 753483 4430311
"11738" 752743 4430911
"11739" 752141 4430033
"11740" 753711 4430476
"11741" 752242 4429176
"11742" 753886 4429886
"11743" 752188 4429101
"11744" 753055 4430361
"11745" 752187 4430218
"11746" 751942 4429309
"11747" 753337 4430214
"11748" 753335 4430897
"11749" 752710 4430575
"11750" 753058 4430924
"11751" 752455 4430823
"11752" 753812 4429982
"11753" 753239 4430393
"11754" 752671 4431491
"11755" 753233 4429829
"11756" 752594 4430715
"11757" 751978 4430371
"11758" 752875 4429601
"11759" 752754 4431994
"11760" 753445 4430186
"11761" 752172 4429352
"11762" 753400 4431136
"11763" 753040 4430553
"11764" 750775 4430968
"11765" 750783 4430940
"11766" 752588 4429681
"11767" 752511 4430226
"11768" 753330 4431041
"11769" 753423 4430331
"11770" 752575 4430693
"11771" 753233 4429829
"11772" 752045 4430276
"11773" 753129 4430000
"11774" 752224 4430517
"11775" 752994 4429895
"11776" 753040 4430553
"11777" 752294 4430088
"11778" 752334 4429973
"11779" 752681 4431774
"11780" 752892 4430256
"11781" 753708 4430466
"11782" 752334 4429973
"11783" 752600 4429878
"11784" 752917 4430387
"11785" 752799 4430896
"11786" 752874 4430369
"11787" 752263 4430012
"11788" 751815 4429255
"11789" 751800 4429262
"11790" 753655 4431606
"11791" 752311 4430915
"11792" 752280 4430934
"11793" 752946 4429618
"11794" 753122 4430723
"11795" 752396 4429986
"11796" 753299 4429947
"11797" 752050 4429718
"11798" 753612 4430069
"11799" 752491 4429729
"11800" 753940 4430374
"11801" 752706 4430639
"11802" 753295 4431006
"11803" 753293 4430702
"11804" 752942 4430703
"11805" 751199 4430581
"11806" 753485 4430826
"11807" 752596 4429697
"11808" 753158 4430449
"11809" 753772 4429931
"11810" 753582 4429922
"11811" 752848 4430310
"11812" 753904 4430261
"11813" 753146 4430227
"11814" 753718 4430251
"11815" 753391 4430293
"11816" 752539 4429986
"11817" 752504 4430134
"11818" 753544 4430246
"11819" 752672 4430363
"11820" 752288 4429525
"11821" 753301 4430521
"11822" 750946 4430631
"11823" 750291 4429804
"11824" 751839 4430791
"11825" 753717 4430500
"11826" 752728 4429263
"11827" 752612 4429519
"11828" 752100 4429339
"11829" 751255 4430743
"11830" 752301 4430106
"11831" 752197 4430009
"11832" 750757 4430846
"11833" 752322 4431323
"11834" 752583 4430030
"11835" 752583 4430030
"11836" 752612 4429733
"11837" 751865 4429864
"11838" 752057 4429734
"11839" 753233 4429829
"11840" 752558 4429801
"11841" 752928 4430860
"11842" 752157 4430297
"11843" 753243 4429970
"11844" 752505 4431082
"11845" 752937 4431474
"11846" 753457 4430713
"11847" 752077 4429957
"11848" 752491 4429729
"11849" 754075 4430344
"11850" 753217 4430668
"11851" 752600 4430503
"11852" 751841 4430946
"11853" 751902 4430619
"11854" 753071 4431505
"11855" 753867 4430146
"11856" 752600 4430503
"11857" 751890 4430869
"11858" 752600 4430503
"11859" 752247 4431221
"11860" 752023 4429654
"11861" 752655 4432144
"11862" 752554 4430664
"11863" 752369 4429346
"11864" 753090 4429957
"11865" 752189 4430992
"11866" 753153 4431494
"11867" 751250 4431072
"11868" 752267 4430804
"11869" 753014 4430308
"11870" 752936 4429821
"11871" 753063 4430431
"11872" 753301 4430521
"11873" 752594 4430715
"11874" 753196 4431370
"11875" 751918 4430802
"11876" 752777 4430941
"11877" 753453 4430832
"11878" 753438 4430835
"11879" 752799 4431015
"11880" 754075 4430344
"11881" 752033 4430145
"11882" 752465 4432041
"11883" 753448 4430863
"11884" 751164 4430508
"11885" 752864 4430911
"11886" 751871 4430840
"11887" 752388 4430706
"11888" 752659 4431097
"11889" 753093 4430589
"11890" 752491 4429729
"11891" 752173 4429230
"11892" 753120 4429411
"11893" 753151 4431349
"11894" 752588 4429681
"11895" 752588 4429681
"11896" 752540 4429986
"11897" 752646 4429799
"11898" 752451 4430231
"11899" 753704 4430294
"11900" 751895 4429850
"11901" 753157 4430710
"11902" 751967 4430593
"11903" 753395 4429892
"11904" 753478 4430511
"11905" 753376 4429914
"11906" 751911 4429562
"11907" 753260 4430824
"11908" 752097 4429027
"11909" 753005 4431676
"11910" 752423 4430263
"11911" 752568 4429459
"11912" 753038 4430329
"11913" 753309 4429468
"11914" 752027 4429025
"11915" 753230 4431264
"11916" 752837 4431401
"11917" 750860 4431000
"11918" 753453 4430832
"11919" 750744 4430990
"11920" 753360 4429961
"11921" 752896 4430633
"11922" 752811 4430740
"11923" 752531 4430509
"11924" 752499 4429216
"11925" 752629 4431607
"11926" 752135 4429665
"11927" 752543 4430447
"11928" 752576 4431665
"11929" 753188 4429885
"11930" 753344 4431178
"11931" 752027 4429025
"11932" 752018 4429005
"11933" 753040 4431713
"11934" 752392 4431124
"11935" 753373 4430928
"11936" 752558 4429801
"11937" 751987 4429738
"11938" 753269 4429678
"11939" 752444 4429866
"11940" 753757 4430649
"11941" 752097 4429441
"11942" 750899 4431480
"11943" 752980 4429803
"11944" 753006 4429791
"11945" 754008 4430224
"11946" 751912 4429477
"11947" 752835 4430227
"11948" 752399 4429940
"11949" 753410 4430287
"11950" 751676 4430491
"11951" 752629 4430085
"11952" 752588 4429681
"11953" 752840 4431054
"11954" 751814 4430754
"11955" 752527 4430400
"11956" 753157 4430710
"11957" 752097 4429441
"11958" 752764 4430948
"11959" 750854 4430803
"11960" 752046 4430907
"11961" 753910 4429877
"11962" 752564 4430337
"11963" 752760 4430873
"11964" 751801 4430327
"11965" 752758 4430670
"11966" 753054 4430021
"11967" 752100 4429339
"11968" 753643 4430632
"11969" 751510 4430520
"11970" 752142 4430111
"11971" 752369 4429250
"11972" 753812 4430339
"11973" 752528 4430402
"11974" 752539 4429986
"11975" 754008 4430224
"11976" 753226 4431416
"11977" 753383 4430012
"11978" 753205 4430178
"11979" 752933 4431078
"11980" 752976 4430350
"11981" 752642 4431649
"11982" 752031 4431091
"11983" 753910 4430279
"11984" 753403 4430265
"11985" 753416 4430307
"11986" 753400 4430498
"11987" 752472 4430529
"11988" 753512 4430622
"11989" 753509 4430397
"11990" 753871 4430256
"11991" 753483 4430311
"11992" 752697 4429781
"11993" 753711 4430036
"11994" 753710 4430035
"11995" 752652 4431045
"11996" 752086 4429324
"11997" 751814 4429188
"11998" 751562 4430354
"11999" 753458 4430445
"12000" 750862 4430169
"12001" 752650 4428942
"12002" 752886 4430767
"12003" 752317 4430021
"12004" 752524 4429478
"12005" 752789 4430472
"12006" 752942 4430132
"12007" 752883 4429988
"12008" 753048 4430326
"12009" 753438 4429336
"12010" 752175 4430629
"12011" 753601 4430073
"12012" 751999 4430457
"12013" 753413 4429930
"12014" 752097 4430625
"12015" 752607 4429853
"12016" 753030 4430135
"12017" 753508 4430394
"12018" 753341 4430853
"12019" 753434 4430490
"12020" 752352 4429865
"12021" 752616 4431895
"12022" 751820 4430702
"12023" 752579 4430557
"12024" 752599 4429636
"12025" 753150 4429488
"12026" 753093 4431292
"12027" 752788 4430693
"12028" 753376 4431288
"12029" 752594 4430715
"12030" 751814 4430754
"12031" 753225 4430343
"12032" 751965 4430656
"12033" 753341 4430853
"12034" 752501 4430920
"12035" 753005 4431676
"12036" 751991 4430255
"12037" 753243 4429853
"12038" 752659 4431097
"12039" 751462 4430528
"12040" 752588 4429681
"12041" 753258 4431319
"12042" 752191 4430622
"12043" 753153 4430703
"12044" 753265 4430451
"12045" 753258 4431319
"12046" 751755 4429632
"12047" 753047 4431023
"12048" 752548 4431153
"12049" 752432 4431063
"12050" 752370 4430067
"12051" 753335 4431109
"12052" 753327 4430970
"12053" 753142 4430525
"12054" 753180 4430775
"12055" 753026 4430541
"12056" 752877 4430462
"12057" 752377 4430977
"12058" 751268 4430559
"12059" 753344 4430801
"12060" 751945 4430658
"12061" 753385 4429754
"12062" 753420 4431186
"12063" 753364 4429083
"12064" 753589 4430077
"12065" 751902 4430350
"12066" 753075 4430894
"12067" 752132 4429520
"12068" 752807 4430412
"12069" 753680 4430790
"12070" 753260 4430824
"12071" 752906 4430324
"12072" 754135 4430330
"12073" 752877 4431503
"12074" 752645 4430176
"12075" 753066 4430866
"12076" 753010 4429867
"12077" 753006 4429791
"12078" 752788 4429453
"12079" 752291 4430426
"12080" 752980 4429803
"12081" 753180 4430775
"12082" 753613 4430583
"12083" 752173 4429230
"12084" 752045 4430659
"12085" 753458 4430445
"12086" 753389 4430551
"12087" 753011 4430394
"12088" 753339 4430565
"12089" 753555 4430329
"12090" 753389 4430844
"12091" 752545 4429725
"12092" 753309 4429468
"12093" 753313 4430167
"12094" 752168 4430021
"12095" 753413 4431181
"12096" 752388 4430706
"12097" 752042 4430705
"12098" 753013 4430527
"12099" 753708 4430466
"12100" 752168 4429406
"12101" 753652 4431485
"12102" 753645 4431219
"12103" 751966 4429929
"12104" 751268 4430559
"12105" 752626 4430708
"12106" 752377 4430977
"12107" 753617 4430449
"12108" 753513 4430472
"12109" 751814 4430754
"12110" 753234 4430381
"12111" 752998 4430239
"12112" 752297 4431338
"12113" 753360 4430918
"12114" 751954 4429327
"12115" 753229 4431342
"12116" 753234 4430381
"12117" 753576 4430922
"12118" 753916 4430299
"12119" 753609 4431182
"12120" 752450 4431091
"12121" 753189 4431039
"12122" 751755 4429632
"12123" 752422 4429997
"12124" 753546 4430514
"12125" 751928 4429603
"12126" 752744 4430287
"12127" 753207 4430936
"12128" 752350 4430936
"12129" 753032 4430298
"12130" 753003 4430341
"12131" 752987 4430347
"12132" 752974 4430633
"12133" 752777 4430693
"12134" 752982 4430348
"12135" 753091 4430945
"12136" 752947 4430142
"12137" 752573 4430750
"12138" 752375 4429487
"12139" 752797 4430743
"12140" 752045 4429243
"12141" 751871 4430840
"12142" 752102 4429786
"12143" 753121 4430850
"12144" 753551 4431255
"12145" 752399 4429940
"12146" 753005 4431676
"12147" 753306 4430384
"12148" 753745 4430022
"12149" 752876 4429717
"12150" 753005 4431676
"12151" 753141 4430741
"12152" 750844 4430855
"12153" 752659 4431097
"12154" 753285 4431409
"12155" 752181 4431153
"12156" 752779 4431465
"12157" 753427 4430786
"12158" 752892 4430256
"12159" 753588 4430643
"12160" 753480 4431186
"12161" 752399 4429940
"12162" 752477 4430229
"12163" 753458 4430445
"12164" 753400 4431136
"12165" 753129 4429435
"12166" 753142 4431403
"12167" 753289 4430295
"12168" 752896 4431340
"12169" 752955 4429873
"12170" 752023 4429653
"12171" 752622 4429753
"12172" 751510 4430520
"12173" 752960 4431386
"12174" 753745 4429941
"12175" 752169 4431134
"12176" 752963 4429870
"12177" 753150 4429488
"12178" 752906 4431588
"12179" 753050 4431784
"12180" 752676 4430067
"12181" 752598 4429873
"12182" 752773 4429951
"12183" 752802 4430144
"12184" 752900 4430119
"12185" 753526 4430958
"12186" 752524 4429478
"12187" 753234 4430381
"12188" 753107 4430458
"12189" 753005 4431676
"12190" 752559 4429780
"12191" 751942 4430696
"12192" 753306 4430384
"12193" 752002 4430818
"12194" 753260 4430441
"12195" 754135 4430330
"12196" 752660 4430553
"12197" 750382 4429920
"12198" 752431 4429123
"12199" 753127 4429998
"12200" 752890 4431088
"12201" 752402 4430706
"12202" 752444 4429679
"12203" 752725 4429955
"12204" 752101 4431201
"12205" 753283 4430383
"12206" 752728 4431023
"12207" 752436 4430384
"12208" 753021 4429880
"12209" 753389 4430844
"12210" 752892 4430256
"12211" 753177 4431207
"12212" 753257 4430093
"12213" 753183 4430164
"12214" 752542 4430446
"12215" 753645 4431219
"12216" 752716 4432039
"12217" 752575 4430693
"12218" 752021 4429998
"12219" 753337 4429712
"12220" 751980 4430056
"12221" 752020 4429009
"12222" 754075 4430344
"12223" 752718 4430682
"12224" 753212 4430226
"12225" 753209 4430203
"12226" 753542 4430020
"12227" 753306 4430384
"12228" 752776 4430879
"12229" 753453 4430832
"12230" 753651 4431156
"12231" 753122 4429894
"12232" 753360 4429961
"12233" 752316 4429292
"12234" 752723 4429951
"12235" 753012 4430006
"12236" 753153 4430703
"12237" 753302 4430320
"12238" 753448 4430863
"12239" 753148 4429946
"12240" 753563 4430851
"12241" 753438 4430981
"12242" 752752 4430533
"12243" 753000 4430853
"12244" 752163 4429988
"12245" 753038 4430983
"12246" 752565 4430755
"12247" 753770 4430355
"12248" 752388 4430706
"12249" 752388 4430706
"12250" 753387 4431342
"12251" 752906 4430324
"12252" 752772 4430908
"12253" 753325 4430938
"12254" 752175 4431542
"12255" 753082 4430411
"12256" 752162 4430159
"12257" 752924 4431552
"12258" 753055 4429248
"12259" 753610 4430144
"12260" 752613 4429570
"12261" 752978 4431592
"12262" 753322 4430569
"12263" 752927 4429626
"12264" 753111 4430517
"12265" 752559 4430176
"12266" 752982 4430208
"12267" 753059 4431596
"12268" 752764 4430948
"12269" 752568 4430683
"12270" 753016 4430276
"12271" 752203 4430895
"12272" 753023 4431107
"12273" 753344 4431470
"12274" 752721 4430418
"12275" 752681 4430427
"12276" 751884 4430469
"12277" 752099 4429726
"12278" 751925 4429471
"12279" 751912 4429477
"12280" 753383 4430012
"12281" 753411 4431080
"12282" 753526 4430166
"12283" 753458 4430445
"12284" 752645 4429648
"12285" 752764 4430667
"12286" 751739 4430609
"12287" 751947 4429476
"12288" 752575 4430693
"12289" 753795 4430408
"12290" 752748 4430286
"12291" 753247 4429750
"12292" 753253 4431754
"12293" 752109 4429857
"12294" 753306 4430384
"12295" 753209 4431294
"12296" 752984 4429875
"12297" 753134 4431731
"12298" 753327 4429653
"12299" 753328 4430986
"12300" 752045 4430659
"12301" 752906 4430630
"12302" 752173 4429230
"12303" 752092 4429709
"12304" 753312 4430110
"12305" 751766 4430668
"12306" 752399 4429940
"12307" 753515 4430632
"12308" 752173 4429230
"12309" 753768 4430208
"12310" 752668 4431732
"12311" 752899 4429638
"12312" 752880 4430753
"12313" 752620 4429953
"12314" 752892 4430256
"12315" 753005 4431676
"12316" 753509 4430397
"12317" 751755 4429632
"12318" 753045 4430341
"12319" 753385 4429870
"12320" 753272 4430847
"12321" 752317 4430021
"12322" 752010 4429248
"12323" 753185 4430608
"12324" 753330 4431030
"12325" 752396 4431921
"12326" 753431 4429970
"12327" 753566 4430364
"12328" 751804 4430739
"12329" 752992 4430409
"12330" 752400 4429943
"12331" 752399 4429940
"12332" 750849 4431264
"12333" 752092 4429709
"12334" 753293 4430702
"12335" 751912 4429477
"12336" 752256 4429392
"12337" 753458 4430445
"12338" 753400 4431136
"12339" 753158 4430449
"12340" 753976 4430366
"12341" 753662 4430128
"12342" 752955 4429873
"12343" 753112 4431150
"12344" 753588 4430643
"12345" 751199 4430581
"12346" 752764 4430791
"12347" 753608 4430501
"12348" 752848 4430310
"12349" 753530 4430469
"12350" 753598 4430319
"12351" 753023 4430187
"12352" 754070 4430088
"12353" 752877 4430938
"12354" 752737 4431694
"12355" 752844 4431548
"12356" 752375 4429487
"12357" 752444 4429679
"12358" 752749 4431025
"12359" 753306 4430384
"12360" 753523 4431292
"12361" 751676 4429901
"12362" 752319 4429934
"12363" 753151 4430699
"12364" 751841 4430946
"12365" 752099 4429726
"12366" 752593 4430715
"12367" 753026 4430127
"12368" 752079 4430780
"12369" 753775 4430174
"12370" 753467 4429974
"12371" 754135 4430330
"12372" 751856 4430427
"12373" 753325 4430938
"12374" 753148 4431372
"12375" 753289 4430295
"12376" 752575 4430693
"12377" 751199 4430581
"12378" 753421 4429949
"12379" 753033 4431231
"12380" 752600 4430503
"12381" 752351 4431059
"12382" 753447 4430410
"12383" 751942 4429309
"12384" 752266 4431290
"12385" 752496 4430405
"12386" 753448 4430863
"12387" 751967 4430593
"12388" 753448 4430863
"12389" 752059 4429775
"12390" 752199 4429326
"12391" 752634 4430129
"12392" 752138 4429931
"12393" 752252 4431218
"12394" 750091 4430890
"12395" 753519 4430819
"12396" 752444 4429327
"12397" 752600 4429878
"12398" 754000 4430395
"12399" 750928 4430635
"12400" 752600 4429878
"12401" 753247 4429750
"12402" 752180 4429418
"12403" 752609 4430325
"12404" 752588 4429681
"12405" 751284 4430027
"12406" 753552 4429974
"12407" 752031 4431091
"12408" 753060 4430839
"12409" 753085 4430834
"12410" 753247 4429750
"12411" 752099 4429726
"12412" 752634 4430129
"12413" 752638 4430482
"12414" 753344 4430801
"12415" 753184 4429520
"12416" 752311 4431093
"12417" 752851 4428767
"12418" 752620 4428885
"12419" 752099 4429726
